customer_id,store_id,first_name,last_name,email,address_id,active,create_date,last_update,address_id,address,address2,district,city_id,postal_code,phone,location,last_update
118,1,KIM,CRUZ,KIM.CRUZ@sakilacustomer.org,122,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",122,"333 Goinia Way",,Texas,185,78625,909029256431,...,"2014-09-25 22:33:51"
119,1,SHERRY,MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,123,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",123,"1987 Coacalco de Berriozbal Loop",,al-Qalyubiya,476,96065,787654415858,...,"2014-09-25 22:30:58"
120,2,SYLVIA,ORTIZ,SYLVIA.ORTIZ@sakilacustomer.org,124,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",124,"241 Mosul Lane",,Risaralda,147,76157,765345144779,...,"2014-09-25 22:30:52"
121,1,JOSEPHINE,GOMEZ,JOSEPHINE.GOMEZ@sakilacustomer.org,125,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",125,"211 Chiayi Drive",,"Uttar Pradesh",164,58186,665993880048,...,"2014-09-25 22:31:15"
122,1,THELMA,MURRAY,THELMA.MURRAY@sakilacustomer.org,126,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",126,"1175 Tanauan Way",,Lima,305,64615,937222955822,...,"2014-09-25 22:32:33"
123,2,SHANNON,FREEMAN,SHANNON.FREEMAN@sakilacustomer.org,127,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",127,"117 Boa Vista Way",,"Uttar Pradesh",566,6804,677976133614,...,"2014-09-25 22:31:29"
124,1,SHEILA,WELLS,SHEILA.WELLS@sakilacustomer.org,128,0,"2006-02-14 22:04:36","2006-02-15 04:57:20",128,"848 Tafuna Manor",,Kütahya,281,45142,614935229095,...,"2014-09-25 22:33:27"
125,1,ETHEL,WEBB,ETHEL.WEBB@sakilacustomer.org,129,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",129,"569 Baicheng Lane",,Gauteng,85,60304,490211944645,...,"2014-09-25 22:33:02"
126,1,ELLEN,SIMPSON,ELLEN.SIMPSON@sakilacustomer.org,130,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",130,"1666 Qomsheh Drive",,"São Paulo",410,66255,582835362905,...,"2014-09-25 22:30:20"
127,2,ELAINE,STEVENS,ELAINE.STEVENS@sakilacustomer.org,131,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",131,"801 Hagonoy Drive",,Smolensk,484,8439,237426099212,...,"2014-09-25 22:32:57"
128,1,MARJORIE,TUCKER,MARJORIE.TUCKER@sakilacustomer.org,132,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",132,"1050 Garden Grove Avenue",,Slaskie,236,4999,973047364353,...,"2014-09-25 22:32:42"
129,1,CARRIE,PORTER,CARRIE.PORTER@sakilacustomer.org,133,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",133,"1854 Tieli Street",,Shandong,302,15819,509492324775,...,"2014-09-25 22:30:39"
130,1,CHARLOTTE,HUNTER,CHARLOTTE.HUNTER@sakilacustomer.org,134,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",134,"758 Junan Lane",,Gois,190,82639,935448624185,...,"2014-09-25 22:30:18"
131,2,MONICA,HICKS,MONICA.HICKS@sakilacustomer.org,135,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",135,"1752 So Leopoldo Parkway",,Taka-Karpatia,345,14014,252265130067,...,"2014-09-25 22:33:32"
132,2,ESTHER,CRAWFORD,ESTHER.CRAWFORD@sakilacustomer.org,136,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",136,"898 Belm Manor",,"Free State",87,49757,707169393853,...,"2014-09-25 22:33:02"
133,1,PAULINE,HENRY,PAULINE.HENRY@sakilacustomer.org,137,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",137,"261 Saint Louis Way",,"Coahuila de Zaragoza",541,83401,321944036800,...,"2014-09-25 22:32:13"
134,1,EMMA,BOYD,EMMA.BOYD@sakilacustomer.org,138,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",138,"765 Southampton Drive",,al-Qalyubiya,421,4285,23712411567,...,"2014-09-25 22:30:57"
135,2,JUANITA,MASON,JUANITA.MASON@sakilacustomer.org,139,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",139,"943 Johannesburg Avenue",,Maharashtra,417,5892,90921003005,...,"2014-09-25 22:31:24"
136,2,ANITA,MORALES,ANITA.MORALES@sakilacustomer.org,140,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",140,"788 Atinsk Street",,Karnataka,211,81691,146497509724,...,"2014-09-25 22:31:17"
137,2,RHONDA,KENNEDY,RHONDA.KENNEDY@sakilacustomer.org,141,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",141,"1749 Daxian Place",,Gelderland,29,11044,963369996279,...,"2014-09-25 22:32:20"
138,1,HAZEL,WARREN,HAZEL.WARREN@sakilacustomer.org,142,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",142,"1587 Sullana Lane",,"Inner Mongolia",207,85769,468060467018,...,"2014-09-25 22:30:35"
139,1,AMBER,DIXON,AMBER.DIXON@sakilacustomer.org,143,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",143,"1029 Dzerzinsk Manor",,Ynlin,542,57519,33173584456,...,"2014-09-25 22:33:16"
140,1,EVA,RAMOS,EVA.RAMOS@sakilacustomer.org,144,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",144,"1666 Beni-Mellal Place",,Tennessee,123,13377,9099941466,...,"2014-09-25 22:33:48"
141,1,DEBBIE,REYES,DEBBIE.REYES@sakilacustomer.org,145,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",145,"928 Jaffna Loop",,Hiroshima,172,93762,581852137991,...,"2014-09-25 22:31:45"
142,1,APRIL,BURNS,APRIL.BURNS@sakilacustomer.org,146,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",146,"483 Ljubertsy Parkway",,Scotland,149,60562,581174211853,...,"2014-09-25 22:33:36"
143,1,LESLIE,GORDON,LESLIE.GORDON@sakilacustomer.org,147,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",147,"374 Bat Yam Boulevard",,Kilis,266,97700,923261616249,...,"2014-09-25 22:33:26"
144,1,CLARA,SHAW,CLARA.SHAW@sakilacustomer.org,148,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",148,"1027 Songkhla Manor",,Minsk,340,30861,563660187896,...,"2014-09-25 22:30:13"
145,1,LUCILLE,HOLMES,LUCILLE.HOLMES@sakilacustomer.org,149,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",149,"999 Sanaa Loop",,Gauteng,491,3439,918032330119,...,"2014-09-25 22:33:05"
146,1,JAMIE,RICE,JAMIE.RICE@sakilacustomer.org,150,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",150,"879 Newcastle Way",,Michigan,499,90732,206841104594,...,"2014-09-25 22:34:01"
147,2,JOANNE,ROBERTSON,JOANNE.ROBERTSON@sakilacustomer.org,151,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",151,"1337 Lincoln Parkway",,Saitama,555,99457,597815221267,...,"2014-09-25 22:31:55"
148,1,ELEANOR,HUNT,ELEANOR.HUNT@sakilacustomer.org,152,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",152,"1952 Pune Lane",,Saint-Denis,442,92150,354615066969,...,"2014-09-25 22:32:46"
149,1,VALERIE,BLACK,VALERIE.BLACK@sakilacustomer.org,153,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",153,"782 Mosul Street",,Massachusetts,94,25545,885899703621,...,"2014-09-25 22:33:46"
150,2,DANIELLE,DANIELS,DANIELLE.DANIELS@sakilacustomer.org,154,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",154,"781 Shimonoseki Drive",,"Michoacn de Ocampo",202,95444,632316273199,...,"2014-09-25 22:32:06"
151,2,MEGAN,PALMER,MEGAN.PALMER@sakilacustomer.org,155,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",155,"1560 Jelets Boulevard",,Shandong,291,77777,189446090264,...,"2014-09-25 22:30:38"
152,1,ALICIA,MILLS,ALICIA.MILLS@sakilacustomer.org,156,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",156,"1963 Moscow Place",,Assam,354,64863,761379480249,...,"2014-09-25 22:31:21"
153,2,SUZANNE,NICHOLS,SUZANNE.NICHOLS@sakilacustomer.org,157,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",157,"456 Escobar Way",,"Jakarta Raya",232,36061,719202533520,...,"2014-09-25 22:31:33"
154,2,MICHELE,GRANT,MICHELE.GRANT@sakilacustomer.org,158,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",158,"798 Cianjur Avenue",,Shanxi,590,76990,499408708580,...,"2014-09-25 22:30:49"
155,1,GAIL,KNIGHT,GAIL.KNIGHT@sakilacustomer.org,159,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",159,"185 Novi Sad Place",,Bern,72,41778,904253967161,...,"2014-09-25 22:33:13"
156,1,BERTHA,FERGUSON,BERTHA.FERGUSON@sakilacustomer.org,160,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",160,"1367 Yantai Manor",,"Ondo & Ekiti",381,21294,889538496300,...,"2014-09-25 22:32:26"
157,2,DARLENE,ROSE,DARLENE.ROSE@sakilacustomer.org,161,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",161,"1386 Nakhon Sawan Boulevard",,Pyongyang-si,420,53502,368899174225,...,"2014-09-25 22:32:28"
158,1,VERONICA,STONE,VERONICA.STONE@sakilacustomer.org,162,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",162,"369 Papeete Way",,"North Carolina",187,66639,170117068815,...,"2014-09-25 22:33:52"
159,1,JILL,HAWKINS,JILL.HAWKINS@sakilacustomer.org,163,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",163,"1440 Compton Place",,"North Austria",307,81037,931059836497,...,"2014-09-25 22:30:10"
160,2,ERIN,DUNN,ERIN.DUNN@sakilacustomer.org,164,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",164,"1623 Baha Blanca Manor",,Moskova,310,81511,149981248346,...,"2014-09-25 22:32:54"
161,1,GERALDINE,PERKINS,GERALDINE.PERKINS@sakilacustomer.org,165,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",165,"97 Shimoga Avenue",,"Tel Aviv",533,44660,177167004331,...,"2014-09-25 22:31:41"
162,2,LAUREN,HUDSON,LAUREN.HUDSON@sakilacustomer.org,166,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",166,"1740 Le Mans Loop",,"Pays de la Loire",297,22853,168476538960,...,"2014-09-25 22:31:01"
163,1,CATHY,SPENCER,CATHY.SPENCER@sakilacustomer.org,167,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",167,"1287 Xi´angfan Boulevard",,Gifu,253,57844,819416131190,...,"2014-09-25 22:31:48"
164,2,JOANN,GARDNER,JOANN.GARDNER@sakilacustomer.org,168,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",168,"842 Salzburg Lane",,Adana,529,3313,697151428760,...,"2014-09-25 22:33:29"
165,2,LORRAINE,STEPHENS,LORRAINE.STEPHENS@sakilacustomer.org,169,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",169,"154 Tallahassee Loop",,Xinxiang,199,62250,935508855935,...,"2014-09-25 22:30:34"
166,1,LYNN,PAYNE,LYNN.PAYNE@sakilacustomer.org,170,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",170,"710 San Felipe del Progreso Avenue",,Lilongwe,304,76901,843801144113,...,"2014-09-25 22:31:59"
167,2,SALLY,PIERCE,SALLY.PIERCE@sakilacustomer.org,171,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",171,"1540 Wroclaw Drive",,Maharashtra,107,62686,182363341674,...,"2014-09-25 22:31:14"
168,1,REGINA,BERRY,REGINA.BERRY@sakilacustomer.org,172,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",172,"475 Atinsk Way",,Gansu,240,59571,201705577290,...,"2014-09-25 22:30:36"
169,2,ERICA,MATTHEWS,ERICA.MATTHEWS@sakilacustomer.org,173,0,"2006-02-14 22:04:36","2006-02-15 04:57:20",173,"1294 Firozabad Drive",,Ji´angxi,407,70618,161801569569,...,"2014-09-25 22:30:40"
170,1,BEATRICE,ARNOLD,BEATRICE.ARNOLD@sakilacustomer.org,174,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",174,"1877 Ezhou Lane",,Rajasthan,550,63337,264541743403,...,"2014-09-25 22:31:28"
171,2,DOLORES,WAGNER,DOLORES.WAGNER@sakilacustomer.org,175,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",175,"316 Uruapan Street",,Perak,223,58194,275788967899,...,"2014-09-25 22:31:59"
172,1,BERNICE,WILLIS,BERNICE.WILLIS@sakilacustomer.org,176,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",176,"29 Pyongyang Loop",,Batman,58,47753,734780743462,...,"2014-09-25 22:33:23"
173,1,AUDREY,RAY,AUDREY.RAY@sakilacustomer.org,177,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",177,"1010 Klerksdorp Way",,Steiermark,186,6802,493008546874,...,"2014-09-25 22:30:10"
174,2,YVONNE,WATKINS,YVONNE.WATKINS@sakilacustomer.org,178,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",178,"1848 Salala Boulevard",,Miranda,373,25220,48265851133,...,"2014-09-25 22:34:04"
175,1,ANNETTE,OLSON,ANNETTE.OLSON@sakilacustomer.org,179,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",179,"431 Xi´angtan Avenue",,Kerala,18,4854,230250973122,...,"2014-09-25 22:31:10"
176,1,JUNE,CARROLL,JUNE.CARROLL@sakilacustomer.org,180,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",180,"757 Rustenburg Avenue",,Skikda,483,89668,506134035434,...,"2014-09-25 22:30:01"
177,2,SAMANTHA,DUNCAN,SAMANTHA.DUNCAN@sakilacustomer.org,181,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",181,"146 Johannesburg Way",,Tamaulipas,330,54132,953689007081,...,"2014-09-25 22:32:09"
178,2,MARION,SNYDER,MARION.SNYDER@sakilacustomer.org,182,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",182,"1891 Rizhao Boulevard",,"São Paulo",456,47288,391065549876,...,"2014-09-25 22:30:21"
179,1,DANA,HART,DANA.HART@sakilacustomer.org,183,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",183,"1089 Iwatsuki Avenue",,Kirov,270,35109,866092335135,...,"2014-09-25 22:32:50"
180,2,STACY,CUNNINGHAM,STACY.CUNNINGHAM@sakilacustomer.org,184,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",184,"1410 Benin City Parkway",,Risaralda,405,29747,104150372603,...,"2014-09-25 22:30:52"
181,2,ANA,BRADLEY,ANA.BRADLEY@sakilacustomer.org,185,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",185,"682 Garden Grove Place",,Tennessee,333,67497,72136330362,...,"2014-09-25 22:33:57"
182,1,RENEE,LANE,RENEE.LANE@sakilacustomer.org,186,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",186,"533 al-Ayn Boulevard",,California,126,8862,662227486184,...,"2014-09-25 22:33:48"
183,2,IDA,ANDREWS,IDA.ANDREWS@sakilacustomer.org,187,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",187,"1839 Szkesfehrvr Parkway",,Gois,317,55709,947468818183,...,"2014-09-25 22:30:20"
184,1,VIVIAN,RUIZ,VIVIAN.RUIZ@sakilacustomer.org,188,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",188,"741 Ambattur Manor",,Noord-Brabant,438,43310,302590383819,...,"2014-09-25 22:32:21"
185,1,ROBERTA,HARPER,ROBERTA.HARPER@sakilacustomer.org,189,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",189,"927 Barcelona Street",,"Chaharmahal va Bakht",467,65121,951486492670,...,"2014-09-25 22:31:38"
186,2,HOLLY,FOX,HOLLY.FOX@sakilacustomer.org,190,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",190,"435 0 Way",,"West Bengali",195,74750,760171523969,...,"2014-09-25 22:31:16"
187,2,BRITTANY,RILEY,BRITTANY.RILEY@sakilacustomer.org,191,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",191,"140 Chiayi Parkway",,Sumy,506,38982,855863906434,...,"2014-09-25 22:33:34"
188,1,MELANIE,ARMSTRONG,MELANIE.ARMSTRONG@sakilacustomer.org,192,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",192,"1166 Changhwa Street",,Caraga,62,58852,650752094490,...,"2014-09-25 22:32:34"
189,1,LORETTA,CARPENTER,LORETTA.CARPENTER@sakilacustomer.org,193,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",193,"891 Novi Sad Manor",,Ontario,383,5379,247646995453,...,"2014-09-25 22:30:28"
190,2,YOLANDA,WEAVER,YOLANDA.WEAVER@sakilacustomer.org,194,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",194,"605 Rio Claro Parkway",,Tabora,513,49348,352469351088,...,"2014-09-25 22:33:18"
191,1,JEANETTE,GREENE,JEANETTE.GREENE@sakilacustomer.org,195,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",195,"1077 San Felipe de Puerto Plata Place",,Rostov-na-Donu,369,65387,812824036424,...,"2014-09-25 22:32:56"
192,1,LAURIE,LAWRENCE,LAURIE.LAWRENCE@sakilacustomer.org,196,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",196,"9 San Miguel de Tucumn Manor",,"Uttar Pradesh",169,90845,956188728558,...,"2014-09-25 22:31:15"
193,2,KATIE,ELLIOTT,KATIE.ELLIOTT@sakilacustomer.org,197,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",197,"447 Surakarta Loop",,Nyanza,271,10428,940830176580,...,"2014-09-25 22:31:56"
194,2,KRISTEN,CHAVEZ,KRISTEN.CHAVEZ@sakilacustomer.org,198,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",198,"345 Oshawa Boulevard",,Tokyo-to,204,32114,104491201771,...,"2014-09-25 22:31:45"
195,1,VANESSA,SIMS,VANESSA.SIMS@sakilacustomer.org,199,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",199,"1792 Valle de la Pascua Place",,Nordrhein-Westfalen,477,15540,419419591240,...,"2014-09-25 22:31:06"
196,1,ALMA,AUSTIN,ALMA.AUSTIN@sakilacustomer.org,200,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",200,"1074 Binzhou Manor",,Baden-Wrttemberg,325,36490,331132568928,...,"2014-09-25 22:31:05"
197,2,SUE,PETERS,SUE.PETERS@sakilacustomer.org,201,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",201,"817 Bradford Loop",,Ji´angsu,109,89459,264286442804,...,"2014-09-25 22:30:31"
198,2,ELSIE,KELLEY,ELSIE.KELLEY@sakilacustomer.org,202,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",202,"955 Bamenda Way",,"Ondo & Ekiti",218,1545,768481779568,...,"2014-09-25 22:32:24"
199,2,BETH,FRANKLIN,BETH.FRANKLIN@sakilacustomer.org,203,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",203,"1149 A Corua (La Corua) Boulevard",,Haiphong,194,95824,470884141195,...,"2014-09-25 22:34:06"
200,2,JEANNE,LAWSON,JEANNE.LAWSON@sakilacustomer.org,204,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",204,"387 Mwene-Ditu Drive",,Ahal,35,8073,764477681869,...,"2014-09-25 22:33:30"
201,1,VICKI,FIELDS,VICKI.FIELDS@sakilacustomer.org,205,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",205,"68 Molodetno Manor",,Nordrhein-Westfalen,575,4662,146640639760,...,"2014-09-25 22:31:06"
202,2,CARLA,GUTIERREZ,CARLA.GUTIERREZ@sakilacustomer.org,206,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",206,"642 Nador Drive",,Maharashtra,77,3924,369050085652,...,"2014-09-25 22:31:13"
203,1,TARA,RYAN,TARA.RYAN@sakilacustomer.org,207,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",207,"1688 Nador Lane",,"Sulawesi Utara",184,61613,652218196731,...,"2014-09-25 22:31:32"
204,1,ROSEMARY,SCHMIDT,ROSEMARY.SCHMIDT@sakilacustomer.org,208,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",208,"1215 Pyongyang Parkway",,Usak,557,25238,646237101779,...,"2014-09-25 22:33:30"
205,2,EILEEN,CARR,EILEEN.CARR@sakilacustomer.org,209,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",209,"1679 Antofagasta Street",,"Alto Paran",122,86599,905903574913,...,"2014-09-25 22:32:32"
206,1,TERRI,VASQUEZ,TERRI.VASQUEZ@sakilacustomer.org,210,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",210,"1304 ´s-Hertogenbosch Way",,"Santa Catarina",83,10925,90336226227,...,"2014-09-25 22:30:16"
207,1,GERTRUDE,CASTILLO,GERTRUDE.CASTILLO@sakilacustomer.org,211,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",211,"850 Salala Loop",,Kitaa,371,10800,403404780639,...,"2014-09-25 22:31:07"
208,1,LUCY,WHEELER,LUCY.WHEELER@sakilacustomer.org,212,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",212,"624 Oshawa Boulevard",,"West Bengali",51,89959,49677664184,...,"2014-09-25 22:31:11"
209,2,TONYA,CHAPMAN,TONYA.CHAPMAN@sakilacustomer.org,213,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",213,"43 Dadu Avenue",,Rajasthan,74,4855,95666951770,...,"2014-09-25 22:31:12"
210,2,ELLA,OLIVER,ELLA.OLIVER@sakilacustomer.org,214,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",214,"751 Lima Loop",,Aden,7,99405,756460337785,...,"2014-09-25 22:34:08"
211,1,STACEY,MONTGOMERY,STACEY.MONTGOMERY@sakilacustomer.org,215,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",215,"1333 Haldia Street",,Jilin,174,82161,408304391718,...,"2014-09-25 22:30:33"
212,2,WILMA,RICHARDS,WILMA.RICHARDS@sakilacustomer.org,216,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",216,"660 Jedda Boulevard",,Washington,65,25053,168758068397,...,"2014-09-25 22:33:45"
213,1,GINA,WILLIAMSON,GINA.WILLIAMSON@sakilacustomer.org,217,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",217,"1001 Miyakonojo Lane",,Taizz,518,67924,584316724815,...,"2014-09-25 22:34:11"
214,1,KRISTIN,JOHNSTON,KRISTIN.JOHNSTON@sakilacustomer.org,218,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",218,"226 Brest Manor",,California,508,2299,785881412500,...,"2014-09-25 22:34:02"
215,2,JESSIE,BANKS,JESSIE.BANKS@sakilacustomer.org,219,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",219,"1229 Valencia Parkway",,Haskovo,498,99124,352679173732,...,"2014-09-25 22:30:24"
216,1,NATALIE,MEYER,NATALIE.MEYER@sakilacustomer.org,220,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",220,"1201 Qomsheh Manor",,Gois,28,21464,873492228462,...,"2014-09-25 22:30:15"
217,2,AGNES,BISHOP,AGNES.BISHOP@sakilacustomer.org,221,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",221,"866 Shivapuri Manor",,"Uttar Pradesh",448,22474,778502731092,...,"2014-09-25 22:31:26"
218,1,VERA,MCCOY,VERA.MCCOY@sakilacustomer.org,222,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",222,"1168 Najafabad Parkway",,Kabol,251,40301,886649065861,...,"2014-09-25 22:29:59"
219,2,WILLIE,HOWELL,WILLIE.HOWELL@sakilacustomer.org,223,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",223,"1244 Allappuzha (Alleppey) Place",,"Buenos Aires",567,20657,991802825778,...,"2014-09-25 22:30:08"
220,2,CHARLENE,ALVAREZ,CHARLENE.ALVAREZ@sakilacustomer.org,224,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",224,"1842 Luzinia Boulevard",,"Zanzibar West",593,94420,706878974831,...,"2014-09-25 22:33:19"
221,1,BESSIE,MORRISON,BESSIE.MORRISON@sakilacustomer.org,225,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",225,"1926 Gingoog Street",,Sisilia,511,22824,469738825391,...,"2014-09-25 22:31:44"
222,2,DELORES,HANSEN,DELORES.HANSEN@sakilacustomer.org,226,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",226,"810 Palghat (Palakkad) Boulevard",,Jaroslavl,235,73431,516331171356,...,"2014-09-25 22:32:49"
223,1,MELINDA,FERNANDEZ,MELINDA.FERNANDEZ@sakilacustomer.org,227,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",227,"1820 Maring Parkway",,Punjab,324,88307,99760893676,...,"2014-09-25 22:32:30"
224,2,PEARL,GARZA,PEARL.GARZA@sakilacustomer.org,228,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",228,"60 Poos de Caldas Street",,Rajasthan,243,82338,963063788669,...,"2014-09-25 22:31:18"
225,1,ARLENE,HARVEY,ARLENE.HARVEY@sakilacustomer.org,229,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",229,"1014 Loja Manor",,"Tamil Nadu",22,66851,460795526514,...,"2014-09-25 22:31:10"
226,2,MAUREEN,LITTLE,MAUREEN.LITTLE@sakilacustomer.org,230,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",230,"201 Effon-Alaiye Way",,Asunción,37,64344,684192903087,...,"2014-09-25 22:32:31"
227,1,COLLEEN,BURTON,COLLEEN.BURTON@sakilacustomer.org,231,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",231,"430 Alessandria Loop",,Saarland,439,47446,669828224459,...,"2014-09-25 22:31:06"
228,2,ALLISON,STANLEY,ALLISON.STANLEY@sakilacustomer.org,232,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",232,"754 Valencia Place",,"Phnom Penh",406,87911,594319417514,...,"2014-09-25 22:30:25"
229,1,TAMARA,NGUYEN,TAMARA.NGUYEN@sakilacustomer.org,233,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",233,"356 Olomouc Manor",,Gois,26,93323,22326410776,...,"2014-09-25 22:30:15"
230,2,JOY,GEORGE,JOY.GEORGE@sakilacustomer.org,234,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",234,"1256 Bislig Boulevard",,Botosani,86,50598,479007229460,...,"2014-09-25 22:32:46"
231,1,GEORGIA,JACOBS,GEORGIA.JACOBS@sakilacustomer.org,235,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",235,"954 Kimchon Place",,"West Bengali",559,42420,541327526474,...,"2014-09-25 22:31:28"
232,2,CONSTANCE,REID,CONSTANCE.REID@sakilacustomer.org,236,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",236,"885 Yingkou Manor",,Kaduna,596,31390,588964509072,...,"2014-09-25 22:32:28"
233,2,LILLIE,KIM,LILLIE.KIM@sakilacustomer.org,237,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",237,"1736 Cavite Place",,Qina,216,98775,431770603551,...,"2014-09-25 22:30:56"
234,1,CLAUDIA,FULLER,CLAUDIA.FULLER@sakilacustomer.org,238,1,"2006-02-14 22:04:36","2006-02-15 04:57:20",238,"346 Skikda Parkway",,Hawalli,233,90628,630424482919,...,"2014-09-25 22:31:57"
